"date","hits","keyword","geo","time","gprop","category","state"
2024-10-16,3,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-10-17,4,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-10-18,5,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-10-19,3,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-10-20,5,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-10-21,4,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-10-22,6,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-10-23,4,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-10-24,4,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-10-25,4,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-10-26,4,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-10-27,6,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-10-28,5,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-10-29,6,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-10-30,6,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-10-31,6,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-11-01,5,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-11-02,6,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-11-03,6,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-11-04,7,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-11-05,14,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-11-06,91,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-11-07,63,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-11-08,36,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-11-09,24,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-11-10,15,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-11-11,15,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-11-12,15,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-11-13,11,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-11-14,9,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-11-15,3,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-11-16,4,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-11-17,3,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-11-18,5,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-11-19,4,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-11-20,3,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-11-21,4,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-11-22,4,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-11-23,6,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-11-24,4,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-11-25,4,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-11-26,3,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-11-27,2,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-11-28,2,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-11-29,2,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-11-30,2,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-12-01,2,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-12-02,2,"Project 2025","US-NC","today 3-m","web",0,"US-NC"
2024-09-02,3,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-09-03,2,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-09-04,0,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-09-05,3,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-09-06,2,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-09-07,2,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-09-08,3,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-09-09,3,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-09-10,2,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-09-11,8,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-09-12,5,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-09-13,4,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-09-14,0,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-09-15,4,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-09-16,4,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-09-17,2,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-09-18,2,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-09-19,3,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-09-20,4,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-09-21,3,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-09-22,5,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-09-23,4,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-09-24,5,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-09-25,5,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-09-26,6,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-09-27,4,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-09-28,4,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-09-29,6,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-09-30,4,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-10-01,5,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-10-02,4,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-10-03,5,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-10-04,4,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-10-05,4,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-10-06,6,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-10-07,3,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-10-08,4,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-10-09,4,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-10-10,4,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-10-11,4,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-10-12,5,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-10-13,5,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-10-14,5,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-10-15,4,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-10-16,5,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-10-17,5,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-10-18,5,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-10-19,4,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-10-20,7,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-10-21,4,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-10-22,4,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-10-23,4,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-10-24,4,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-10-25,3,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-10-26,6,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-10-27,6,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-10-28,6,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-10-29,4,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-10-30,5,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-10-31,4,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-11-01,4,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-11-02,7,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-11-03,3,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-11-04,4,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-11-05,5,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-11-06,8,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-11-07,6,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-11-08,7,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-11-09,5,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-11-10,5,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-11-11,6,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-11-12,5,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-11-13,6,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-11-14,5,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-11-15,5,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-11-16,6,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-11-17,6,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-11-18,4,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-11-19,5,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-11-20,8,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-11-21,6,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-11-22,4,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-11-23,4,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-11-24,4,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-11-25,5,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-11-26,5,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-11-27,5,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-11-28,5,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-11-29,4,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-11-30,4,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-12-01,4,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-12-02,3,"transgender","US-NC","today 3-m","web",0,"US-NC"
2024-09-02,0,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-09-03,2,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-09-04,0,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-09-05,0,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-09-06,0,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-09-07,0,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-09-08,0,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-09-09,2,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-09-10,3,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-09-11,4,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-09-12,2,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-09-13,1,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-09-14,0,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-09-15,0,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-09-16,2,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-09-17,1,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-09-18,2,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-09-19,2,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-09-20,2,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-09-21,2,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-09-22,0,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-09-23,0,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-09-24,4,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-09-25,3,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-09-26,2,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-09-27,0,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-09-28,0,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-09-29,0,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-09-30,0,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-10-01,2,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-10-02,2,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-10-03,2,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-10-04,0,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-10-05,0,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-10-06,0,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-10-07,4,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-10-08,0,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-10-09,0,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-10-10,3,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-10-11,3,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-10-12,0,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-10-13,0,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-10-14,2,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-10-15,2,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-10-16,4,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-10-17,3,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-10-18,0,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-10-19,0,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-10-20,0,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-10-21,0,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-10-22,1,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-10-23,2,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-10-24,2,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-10-25,3,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-10-26,4,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-10-27,0,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-10-28,3,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-10-29,4,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-10-30,4,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-10-31,0,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-11-01,3,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-11-02,2,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-11-03,3,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-11-04,0,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-11-05,3,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-11-06,7,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-11-07,7,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-11-08,8,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-11-09,4,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-11-10,3,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-11-11,4,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-11-12,5,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-11-13,4,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-11-14,4,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-11-15,3,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-11-16,0,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-11-17,0,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-11-18,2,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-11-19,2,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-11-20,2,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-11-21,2,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-11-22,2,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-11-23,1,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-11-24,1,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-11-25,2,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-11-26,8,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-11-27,5,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-11-28,2,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-11-29,2,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-11-30,2,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-12-01,2,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-12-02,2,"tariff","US-NC","today 3-m","web",0,"US-NC"
2024-09-02,6,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-09-03,5,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-09-04,8,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-09-05,6,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-09-06,5,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-09-07,7,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-09-08,8,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-09-09,8,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-09-10,8,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-09-11,51,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-09-12,18,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-09-13,13,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-09-14,13,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-09-15,10,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-09-16,10,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-09-17,12,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-09-18,12,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-09-19,11,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-09-20,13,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-09-21,11,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-09-22,10,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-09-23,7,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-09-24,11,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-09-25,9,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-09-26,10,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-09-27,7,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-09-28,8,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-09-29,9,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-09-30,6,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-10-01,9,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-10-02,25,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-10-03,13,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-10-04,10,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-10-05,9,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-10-06,11,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-10-07,13,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-10-08,11,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-10-09,8,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-10-10,8,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-10-11,9,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-10-12,9,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-10-13,9,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-10-14,13,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-10-15,9,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-10-16,12,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-10-17,12,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-10-18,12,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-10-19,11,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-10-20,12,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-10-21,15,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-10-22,14,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-10-23,14,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-10-24,15,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-10-25,16,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-10-26,16,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-10-27,16,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-10-28,17,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-10-29,18,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-10-30,19,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-10-31,19,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-11-01,19,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-11-02,22,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-11-03,21,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-11-04,26,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-11-05,37,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-11-06,100,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-11-07,58,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-11-08,39,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-11-09,25,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-11-10,20,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-11-11,16,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-11-12,16,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-11-13,13,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-11-14,13,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-11-15,10,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-11-16,8,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-11-17,8,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-11-18,9,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-11-19,10,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-11-20,8,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-11-21,8,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-11-22,7,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-11-23,6,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-11-24,7,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-11-25,8,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-11-26,7,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-11-27,7,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-11-28,6,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-11-29,5,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-11-30,6,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-12-01,6,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-12-02,7,"abortion","US-NC","today 3-m","web",0,"US-NC"
2024-09-02,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-09-03,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-09-04,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-09-05,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-09-06,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-09-07,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-09-08,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-09-09,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-09-10,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-09-11,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-09-12,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-09-13,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-09-14,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-09-15,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-09-16,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-09-17,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-09-18,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-09-19,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-09-20,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-09-21,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-09-22,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-09-23,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-09-24,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-09-25,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-09-26,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-09-27,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-09-28,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-09-29,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-09-30,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-10-01,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-10-02,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-10-03,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-10-04,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-10-05,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-10-06,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-10-07,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-10-08,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-10-09,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-10-10,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-10-11,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-10-12,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-10-13,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-10-14,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-10-15,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-10-16,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-10-17,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-10-18,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-10-19,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-10-20,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-10-21,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-10-22,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-10-23,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-10-24,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-10-25,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-10-26,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-10-27,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-10-28,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
2024-10-29,0,"migrant crime","US-GA","today 3-m","web",0,"US-GA"
